Steps,Policy/Entropy,Environment/Episode Length,Self-play/ELO,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Is Training
200000,1.6379285e-05,241.57142857142858,801.5915924557514,56.25579,61.226116,5.117142325355893,10.234284650711786,10.74979154765606,1.0
210000,4.2530577e-05,269.2,781.3042347695139,31.107056,73.19097,2.8739993542432787,5.747998708486557,59.531594095937905,1.0
220000,1.7167378e-05,240.9,761.5368427124794,22.666805,64.30861,1.9179994314908981,3.8359988629817963,16.14817852471024,1.0
230000,1.6707096e-05,754.15,741.9470944127108,23.074673,84.597115,31.01496365070343,62.02992730140686,41.36981315016747,1.0
240000,1.7421631e-05,442.3478260869565,723.1311823863535,40.53216,62.9802,6.317390287699907,12.634780575399814,151.9646119579025,1.0
250000,1.7190272e-05,239.38095238095238,701.966356263067,40.643917,78.43495,2.073332789398375,4.14666557879675,36.31605361047245,1.0
260000,1.6565331e-05,655.3913043478261,680.5875466070552,37.98384,93.56081,11.057389780231144,22.11477956046229,172.04746509570143,1.0
270000,0.00012515215,420.95652173913044,660.279222077036,38.114563,79.8462,9.898637082089078,19.797274164178155,93.0271394899623,1.0
280000,2.8524295e-05,290.5,637.8907286313678,31.995644,69.518814,3.8287993562221527,7.6575987124443055,51.836865674257275,1.0
290000,1.6432208e-05,662.8695652173913,615.2282683620297,29.644497,56.211967,11.537389794121617,23.074779588243235,79.71141309679851,1.0
300000,1.6380754e-05,235.3,596.1473323072574,25.57104,62.77499,1.9059994578361512,3.8119989156723024,10.434016701579093,1.0
310000,1.7611745e-05,237.6315789473684,577.289568947127,43.933765,43.378845,10.268424074900778,20.536848149801557,13.081253488597117,1.0
320000,1.6704866e-05,225.71428571428572,558.0228863416356,34.98968,52.058586,1.799999475479126,3.599998950958252,7.486228445810931,1.0
330000,1.6385899e-05,888.8695652173913,537.1858363493728,27.4747,72.31751,8.167002046108246,16.334004092216492,8.786801648139953,1.0
340000,1.640496e-05,225.9090909090909,518.451314708781,36.287838,60.55731,13.895998154878617,27.791996309757234,60.000636364817616,1.0
350000,1.6454145e-05,260.63157894736844,498.9889526587564,22.607933,80.73204,3.728420464616073,7.456840929232146,12.945110415157519,1.0
360000,3.2258053e-05,853.4782608695652,479.43636601552396,20.020327,98.7875,2.4929993778467177,4.985998755693435,7.1571680152788755,1.0
370000,1.7055783e-05,264.9,462.01329628679133,26.098892,37.01212,20.172172964914985,40.34434592982997,54.76630088233429,1.0
380000,2.5994575e-05,214.77272727272728,442.45968908708727,29.001064,41.95136,2.7772721512751146,5.554544302550229,6.592863248153166,1.0
390000,0.0001593605,242.71428571428572,422.6028180467282,22.396545,69.907364,2.4161899373644875,4.832379874728975,7.206178238704091,1.0
400000,1.6515956e-05,256.6,405.32986558626953,25.824093,73.145744,16.471302124469176,32.94260424893835,34.70678692877941,1.0
410000,2.642687e-05,223.04761904761904,385.5035600969392,29.04777,50.160027,1.7466661419187273,3.4933322838374545,21.802181830008823,1.0
420000,4.3951113e-05,233.0,366.6621314752632,29.636599,62.810776,2.1361899347532365,4.272379869506473,9.322277982940985,1.0
430000,1.9848498e-05,889.3636363636364,347.73532500842384,31.676579,87.37244,11.302855520021348,22.605711040042696,48.4243785433826,1.0
440000,4.9238937e-05,240.95,331.1992838030951,29.709753,65.0176,12.027620626347405,24.05524125269481,23.911607427167752,1.0
450000,0.00020785337,359.5,313.8968151407116,25.065104,70.97919,12.369502037763596,24.73900407552719,18.968115987442435,1.0
460000,0.00033486172,315.2083333333333,295.1456641014792,15.487796,49.928795,16.704157037039597,33.40831407407919,10.584353691432625,1.0
470000,1.6378945e-05,715.047619047619,278.2155184674123,18.623365,59.49696,15.04571346158073,30.09142692316146,25.789373493620328,1.0
480000,1.6582946e-05,245.0,261.33702968403725,13.354547,74.478676,2.4899994373321532,4.9799988746643065,10.331869560014457,1.0
490000,1.7468612e-05,698.074074074074,242.78665610097616,19.374104,80.598526,11.591850257582134,23.18370051516427,33.53856344514147,1.0
500000,1.8331977e-05,296.60869565217394,223.47003010717216,14.6391735,65.543655,3.453912341076395,6.90782468215279,22.257354608291518,1.0
