Steps,Policy/Entropy,Environment/Episode Length,Self-play/ELO,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Is Training
70000,0.24393082,69.81666666666666,925.173283898943,0.5362662,92.485565,-1.6767333333690961,-1.6767333333690961,33.65914603422085,1.0
75000,0.26874658,136.6590909090909,877.6323306392222,-11.796622,88.643486,-0.694340856237845,-0.694340856237845,51.315165958621286,1.0
80000,0.3715832,204.1904761904762,851.3037690264407,-1.568584,84.540184,0.2814287089166187,0.2814287089166187,7.60785433508101,1.0
85000,0.17679611,311.5625,839.4778399606596,-6.5240645,71.9913,2.1652502231299877,2.1652502231299877,73.72549154981971,1.0
90000,0.2799939,150.62857142857143,821.7808273327227,-9.732948,85.810005,-0.7112856592450824,-0.7112856592450824,12.2177808289017,1.0
95000,0.31624418,99.61224489795919,783.7767163348041,-11.003391,97.885704,-1.439877514936486,-1.439877514936486,9.975776226240761,1.0
100000,0.27727225,105.66037735849056,737.0266800915239,-0.014643062,83.52758,-1.3950576839538722,-1.3950576839538722,6.319719723927287,1.0
105000,0.24403709,137.51724137931035,699.9230715621908,-4.0705104,101.18362,-0.8250332772731781,-0.8250332772731781,3.788268981377284,1.0
110000,0.2860001,291.2352941176471,683.3897132198962,2.864503,79.7337,1.583500199019909,1.583500199019909,26.581679357215762,1.0
115000,0.27436972,195.79166666666666,668.1454739806513,-12.19518,72.01342,0.07028010487556458,0.07028010487556458,4.990896008014679,1.0
120000,0.19392781,279.2631578947368,653.2133072371644,-0.5402978,66.84751,1.2323159606833207,1.2323159606833207,15.785079803905989,1.0
125000,0.31380156,160.71875,634.9753705908101,-4.8781543,76.34336,-0.2817811518907547,-0.2817811518907547,9.566016550641507,1.0
130000,0.2784062,133.94285714285715,605.1251396217019,-4.4804187,87.98526,-0.8491142272949219,-0.8491142272949219,4.518982364024435,1.0
135000,0.21267055,298.8125,585.0060118232808,-3.919994,69.297295,1.88675020262599,1.88675020262599,15.55514199892059,1.0
140000,0.2366323,330.3333333333333,579.1261851265015,-13.38384,52.49804,2.4106668909390767,2.4106668909390767,45.33123570283254,1.0
145000,0.23062246,310.3125,571.3249634967393,7.0222044,80.18445,2.1580002270638943,2.1580002270638943,11.222990027279593,1.0
150000,0.24881773,102.36842105263158,539.553631518954,-4.822558,75.4605,-1.6081249564886093,-1.6081249564886093,8.642144110785532,1.0
155000,0.22550823,111.0909090909091,497.43591157737893,-7.395255,72.54574,-1.3499705826534945,-1.3499705826534945,2.692552787854391,1.0
160000,0.30656826,233.63636363636363,476.50905346138507,-5.076269,67.42687,0.6313479750052743,0.6313479750052743,5.70349056046942,1.0
165000,0.1902561,332.7692307692308,467.91182496454053,-12.920797,64.95615,2.1435386538505554,2.1435386538505554,23.628585141438705,1.0
170000,0.26335523,122.22916666666667,445.3081610802231,-10.623199,71.89994,-1.242979144056638,-1.242979144056638,9.982870462971428,1.0
175000,0.29501635,161.07142857142858,414.5556641532224,0.9465439,75.95444,-0.7767499344689506,-0.7767499344689506,10.630395316385798,1.0
180000,0.21150084,157.7741935483871,389.81236377061185,0.58209467,70.1085,-0.7301934909436011,-0.7301934909436011,4.1900910409467835,1.0
185000,0.24550186,197.59259259259258,367.82060732514304,1.3290181,74.22544,-0.16415375012617844,-0.16415375012617844,4.391875933425931,1.0
190000,0.22494966,201.76923076923077,354.18300084023184,-11.345022,60.757618,0.09862971968120998,0.09862971968120998,7.219190742958475,1.0
195000,0.21390952,156.17857142857142,335.1770177620282,-3.9736774,71.65174,-0.29014277883938383,-0.29014277883938383,5.4968074182314535,1.0
200000,0.24453814,165.5151515151515,311.80699478261783,-3.4330077,75.95951,-0.5754241744677225,-0.5754241744677225,10.967929464172233,1.0
205000,0.27466938,109.79069767441861,282.2342581470655,-1.9079765,76.76519,-1.5762380730538141,-1.5762380730538141,2.2161930918338753,1.0
210000,0.33756495,138.11111111111111,255.7040820783484,-5.414817,60.137165,-0.9938214187111173,-0.9938214187111173,7.567034750112465,1.0
215000,0.25141376,69.37974683544304,219.0056423276609,0.4477233,69.9631,-1.8387341763399825,-1.8387341763399825,8.218790205266279,1.0
220000,0.3790373,80.27692307692308,167.12142804816884,-2.568659,61.810593,-1.8824062356725335,-1.8824062356725335,1.8190268393955193,1.0
225000,0.273802,112.4047619047619,130.69937553545782,-3.3596487,63.054607,-1.4386511500491652,-1.4386511500491652,2.2569869080948277,1.0
230000,0.26473838,214.43478260869566,118.13055358325214,0.6799965,67.175575,0.7282917549212774,0.7282917549212774,4.359448142815381,1.0
235000,0.26450822,72.76712328767124,91.6911842309608,-4.6790056,60.959663,-1.7670416335264842,-1.7670416335264842,1.5848832956204812,1.0
240000,0.23025869,54.096385542168676,45.79220108264677,-1.4369682,63.442753,-2.2131190328370955,-2.2131190328370955,1.056073725533982,1.0
245000,0.27473822,109.04545454545455,14.175594747016625,-5.1188335,70.209694,-1.3394444041781954,-1.3394444041781954,2.2222595876289737,1.0
250000,0.223182,75.27777777777777,-13.71783098444668,0.6974821,69.518745,-1.7665277686383989,-1.7665277686383989,1.5256164889368746,1.0
255000,0.275972,84.1896551724138,-43.307699532061136,-0.06466013,68.04411,-1.8079833328723907,-1.8079833328723907,1.856210932135582,1.0
260000,0.25688702,81.27586206896552,-65.39287780968074,-3.6613066,59.929153,-1.7911206802417492,-1.7911206802417492,3.615731691492015,1.0
265000,0.22235796,86.6078431372549,-84.52697811887693,-4.452351,65.15361,-1.5791372411391313,-1.5791372411391313,1.698101461956314,1.0
270000,0.22781114,122.52173913043478,-98.01828182976239,-6.6164236,63.525185,-0.9416303893794185,-0.9416303893794185,3.772178826124772,1.0
275000,0.24370912,197.30769230769232,-107.78687978597593,-3.0918207,65.80709,-0.15415987491607666,-0.15415987491607666,3.325068178772926,1.0
280000,0.23789692,78.06349206349206,-120.65847486761888,-6.9449973,68.146866,-1.7644307503333458,-1.7644307503333458,1.4769663403813655,1.0
285000,0.26883766,56.97560975609756,-141.9609566930723,5.003183,76.150665,-2.081524406991354,-2.081524406991354,2.7547542652251518,1.0
290000,0.23082832,118.19444444444444,-158.12801563346915,0.21294326,48.493202,-1.1999166243606143,-1.1999166243606143,2.893298095713059,1.0
295000,0.2940269,162.46875,-159.9750947146564,-1.5265303,51.053726,-0.5186874233186245,-0.5186874233186245,2.8630308508872986,1.0
300000,0.29475555,143.275,-166.2668882032536,2.4684787,57.790028,-0.674743495690517,-0.674743495690517,2.83727343304035,1.0
305000,0.2562248,252.6153846153846,-169.0373717450933,-7.930803,44.332867,0.513142968927111,0.513142968927111,4.032671728836639,1.0
310000,0.2434786,148.90243902439025,-170.99775909528623,-4.533415,62.62808,-0.5785365337278785,-0.5785365337278785,2.9566353989265313,1.0
315000,0.22373463,107.27906976744185,-178.92170975996768,-3.2782366,61.47003,-1.175092988236006,-1.175092988236006,1.8754653273107007,1.0
320000,0.27839857,74.375,-188.33252753973062,-3.0811265,59.39332,-1.9374218499287963,-1.9374218499287963,1.24801287666196,1.0
325000,0.27548882,167.21428571428572,-195.70707912277996,0.09065377,54.51751,-0.3103213459253311,-0.3103213459253311,17.76405124951686,1.0
330000,0.24245535,128.8095238095238,-199.85598616977572,-3.1624348,48.991913,-1.0844761246726626,-1.0844761246726626,2.09886246001614,1.0
335000,0.20918198,134.3939393939394,-204.2532301423084,-0.62226516,62.0565,-0.6496363119645552,-0.6496363119645552,2.329417850031997,1.0
340000,0.13371976,232.30434782608697,-202.0043243909099,-4.197779,40.99424,0.5934349583542865,0.5934349583542865,10.245239974202022,1.0
345000,0.2132013,127.94871794871794,-203.0263336399337,-3.4718459,61.00226,-0.6376665952878121,-0.6376665952878121,2.2778255124218187,1.0
350000,0.25548205,97.24489795918367,-210.1199362626377,-2.9586017,53.800697,-1.483387714746047,-1.483387714746047,1.5356049072377536,1.0
355000,0.22920085,187.0,-212.8281990673866,-3.7491024,52.33107,-0.018566558758417766,-0.018566558758417766,2.8980656787753105,1.0
360000,0.26687452,72.88235294117646,-220.23413804537364,-3.11006,51.156597,-1.6762028975763184,-1.6762028975763184,1.4414548250860062,1.0
365000,0.18457747,63.725806451612904,-231.87509562795987,-4.3098464,56.969997,-1.7992096735585121,-1.7992096735585121,0.9919918029298705,1.0
370000,0.17137851,185.74193548387098,-233.4097288568741,-3.732262,57.149887,0.12374204589474586,0.12374204589474586,5.269154469212217,1.0
375000,0.13126454,299.5625,-229.62631767000312,-3.7213533,36.398342,1.566562693566084,1.566562693566084,5.559060780331492,1.0
380000,0.22888385,98.98181818181818,-230.5865038625704,-2.4059632,49.59435,-1.345418147607283,-1.345418147607283,1.4933291864666072,1.0
385000,0.1736498,60.26315789473684,-242.4102927852788,-0.47088602,51.699326,-2.0332105481310894,-2.0332105481310894,1.612495758681019,1.0
390000,0.24490924,161.75757575757575,-251.62543921069195,-0.2533907,49.920162,-0.7648484219204296,-0.7648484219204296,2.434023529065378,1.0
395000,0.21723734,90.57446808510639,-256.82792683197545,-3.1392796,46.69561,-1.6326458019514878,-1.6326458019514878,1.3946545066622396,1.0
400000,0.2492879,93.98245614035088,-260.34204790568646,-3.5515792,47.502647,-1.471719297400692,-1.471719297400692,1.3642926547153478,1.0
405000,0.26161793,193.57894736842104,-262.62004481753286,-2.9705236,34.02639,-0.21489466177789787,-0.21489466177789787,4.777643754637163,1.0
410000,0.2500065,84.46268656716418,-267.63827937252887,-0.3796754,57.845818,-1.7382537277776804,-1.7382537277776804,2.7762597139174146,1.0
415000,0.23471709,63.648648648648646,-276.33477566940087,-1.8358179,54.02269,-1.8055466604232788,-1.8055466604232788,1.3489469908674558,1.0
420000,0.24685988,220.22727272727272,-281.9841145523471,1.5006838,44.372066,0.7267728745937347,0.7267728745937347,27.429867103357207,1.0
425000,0.2141327,103.38297872340425,-283.8989970386684,-3.515577,47.801003,-1.3860212729332295,-1.3860212729332295,1.5060805231134624,1.0
430000,0.2524217,143.5151515151515,-286.9459123700215,-3.5577557,50.69047,-0.6661514386986241,-0.6661514386986241,2.268272494727915,1.0
435000,0.34261596,173.16129032258064,-287.6134707952603,-0.23620485,54.547565,-0.456580561976279,-0.456580561976279,2.3723349652944075,1.0
440000,0.30782723,67.88059701492537,-290.8697412439779,-2.912987,54.20945,-1.9494925532768022,-1.9494925532768022,0.9371314683734481,1.0
445000,0.24698257,179.26666666666668,-292.06088715263445,-1.5757862,49.276894,-0.39943326115608213,-0.39943326115608213,2.3854330450296404,1.0
450000,0.21799098,84.02127659574468,-295.40984147926935,-2.0805326,48.36689,-1.835458333293597,-1.835458333293597,1.178890460015585,1.0
455000,0.26267448,105.0,-298.09157537131193,-1.515918,44.790394,-1.5084807563286562,-1.5084807563286562,1.4338263711677148,1.0
460000,0.27045092,101.48,-300.06977765131444,-0.68988323,46.76413,-1.422183625552119,-1.422183625552119,2.141065795354697,1.0
465000,0.25367764,71.1917808219178,-307.1871042274064,0.82320327,63.66737,-1.7617466481526693,-1.7617466481526693,0.97499177724123,1.0
470000,0.22451879,239.7,-311.97910992903735,0.36289945,39.228233,0.1692633032798767,0.1692633032798767,2.8925043662127696,1.0
475000,0.29317075,122.48837209302326,-311.29603096259984,-2.0510478,44.93523,-1.048604622829792,-1.048604622829792,1.7775161996657072,1.0
480000,0.18006134,63.91044776119403,-315.9756305256404,-2.960333,54.22728,-1.9076417929200984,-1.9076417929200984,0.8919601184107474,1.0
485000,0.17040953,69.15189873417721,-322.33306586920145,-5.3805246,48.697487,-1.8261500120162963,-1.8261500120162963,2.4312449829187246,1.0
490000,0.23542482,103.64102564102564,-327.6765515590292,-2.6910157,50.19248,-1.5225384617463136,-1.5225384617463136,1.2882187878474212,1.0
495000,0.32116592,131.375,-328.15833530236677,-1.5484475,48.59652,-1.00922912483414,-1.00922912483414,1.6206570670862372,1.0
500000,0.31163248,112.8,-329.5589000121209,-0.15394823,47.469574,-1.2305681387131864,-1.2305681387131864,1.6538200038273565,1.0
