Steps,Policy/Entropy,Environment/Episode Length,Self-play/ELO,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Is Training
400000,0.6031387,791.0,837.7851679700491,-4.4829016,24.828634,5.004999220371246,10.009998440742493,101.34793269634247,1.0
410000,0.55798703,442.7142857142857,832.3296929980846,-2.1603105,30.857386,1.7742853249822343,3.5485706499644687,34.40454767431532,1.0
420000,0.7495509,130.0,828.3628156315294,-2.927344,43.72039,0.31999993324279785,0.6399998664855957,4.722361907362938,1.0
430000,0.6999931,2294.0,826.8754726655192,-7.383271,43.255966,20.2699978351593,40.5399956703186,87.7470743060112,1.0
440000,0.61101764,1577.4285714285713,821.730068728282,-2.7059803,16.591068,15.009284333458968,30.018568666917936,64.24872854351997,1.0
450000,0.4395311,872.0,807.5265349467668,-4.540239,25.659115,6.957646276144421,13.915292552288841,145.72790847280447,1.0
460000,0.6567778,991.2727272727273,793.7227544443117,7.547502,40.088474,8.945453622124411,17.890907244248822,359.39136721058327,1.0
470000,0.56879675,None,None,-10.457072,43.00012,None,None,None,1.0
480000,0.61472803,3668.0,787.7849122255636,-9.26314,35.7599,36.199996531009674,72.39999306201935,324.3492006659508,1.0
490000,0.60465807,4535.0,787.6553928810305,0.88703793,32.722683,46.071662629644074,92.14332525928815,180.81174316008887,1.0
500000,0.8669056,686.3333333333334,784.8700133310164,12.59999,63.494064,5.133332530657451,10.266665061314901,25.056021749973297,1.0
